index,stt,id,name,link,files,folders,lastUpdate,isFile,linkFile
2.6.75.,111,14686,MENTHOL,https://drive.base.vn/thanhphong1110-drive/folder/14686,0,1,9/8/2023 14:40,FALSE,
2.6.75.1.,888,14687,04 2023,https://drive.base.vn/thanhphong1110-drive/folder/14687,1,0,9/8/2023 14:40,FALSE,
2.6.75.1.1.,2597,67955,COA Menthol 220928.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14687,0,0,9/8/2023 14:40,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/HFUC4UT83J/e07ffd4a75faee2cc62390a19cfb862f/ZPZDRY6D8CZ473S7QRRVLJAB3LXR52Q5G9XSEYSTZEA2MCTRYMGHVT8C6NG8YS3RJCSLLKF2F9RU5VKSACR8EC/a8/6d/6b/24/c9/896981203fb9a0da01e82c333591ad57/coa_menthol_220928.pdf
2.6.76.,112,14682,MELOXICAM,https://drive.base.vn/thanhphong1110-drive/folder/14682,1,3,9/8/2023 14:39,FALSE,
2.6.76.1.,889,14685,04 2023,https://drive.base.vn/thanhphong1110-drive/folder/14685,1,0,9/8/2023 14:40,FALSE,
2.6.76.1.1.,2598,67954,100kg_meloxicam_coa.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14685,0,0,9/8/2023 14:40,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/SZKVRV228C/4d3e6adcfb0a475957218ed7ce89bba1/LVSANDCAV2GSPSAGWX6S88HULAQ4QRKJ2WU8X6M2EMCP8YA8WFBF2HKYQGEFC7HT9U8JMLTSZRHVG43DDLZVYK/07/0c/78/a0/93/d5030660193e7b12eb005d92584e4dd5/100kg_meloxicam_coa.pdf
2.6.76.2.,890,14684,11 2022,https://drive.base.vn/thanhphong1110-drive/folder/14684,1,0,9/8/2023 14:40,FALSE,
2.6.76.2.1.,2599,67953,HP21-0088 COA MELO 1 2 -1.jpg,https://drive.base.vn/thanhphong1110-drive/folder/14684,0,0,9/8/2023 14:40,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/ZJS6X6YHCN/f41eba7fa6eed033995f364bdedfee85/QPGNKNHN9ECBHY75T54TNMRBWV9Z6N9U6FCHKXGPUH6R8JY4MFKHHJMUPLQ6VP7C5L6NHUKP7CTDCSP822ECSQ/96/84/b9/6d/a1/55a8633691a405c8c1560dbc2ffb7d9d/hp21_0088_coa_melo_1_2_1.jpg
2.6.76.3.,891,14683,09 2022,https://drive.base.vn/thanhphong1110-drive/folder/14683,1,0,9/8/2023 14:40,FALSE,
2.6.76.3.1.,2600,67952,100kg Meloxicam COA-COO.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14683,0,0,9/8/2023 14:40,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/QRFGSKZSQ6/f9c18064c931b80b66421b9af4bdcbac/LNP2EV8DDB45YPLE5PGU8KTEENRH4WJTRGFNWYTPTDPTL5GVA579T3QAL7TE9238NRKM58A3HSUAN44WJNLFTQ/f9/d5/c8/3b/72/bcd78bb6933aafebfce5afa157a7ce68/100kg_meloxicam_coa_coo.pdf
2.6.76.4.,892,67951,AN20-0037 COA MELO 1 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/14682,0,0,9/8/2023 14:40,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YXQZ27W3WE/b167f680df3822868c7c02008461d208/DDY9VL5S2UUMWLQX78TQMNFYVM64W6UEF56PS7D92X7S3MGH7WMA533QFECYTKL64EM27S54PUECSPAVEG72J4/f4/c3/0a/96/56/e70faee25a456cee2501ad2e1187a604/an20_0037_coa_melo_1.pdf
2.6.77.,113,14680,MELATONIN,https://drive.base.vn/thanhphong1110-drive/folder/14680,0,1,9/8/2023 14:39,FALSE,
2.6.77.1.,893,14681,11 2021,https://drive.base.vn/thanhphong1110-drive/folder/14681,1,0,9/8/2023 14:39,FALSE,
2.6.77.1.1.,2601,67950,Vpharchem_Melatonin Xinpusheng XPSM210910.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14681,0,0,9/8/2023 14:39,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/WMUNDW8RZC/d431190f195d023c937fb7e4967f55d7/UDU3UJPBM5NRS2JYBK3SZMYJFREX6SEWNQZCRFDR6QLPHPS46F8CA2EZ5L6CWK78Q966EYZTVNYNACZK7WXMLC/a8/13/f6/76/f3/0159e49317fd3ecf14bf37635e78fc4c/vpharchem_melatonin_xinpusheng_xpsm210910.pdf
2.6.78.,114,14678,MECOBALAMIN,https://drive.base.vn/thanhphong1110-drive/folder/14678,0,1,9/8/2023 14:39,FALSE,
2.6.78.1.,894,14679,03 2023,https://drive.base.vn/thanhphong1110-drive/folder/14679,1,0,9/8/2023 14:39,FALSE,
2.6.78.1.1.,2602,67949,M220802A JP_COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14679,0,0,9/8/2023 14:39,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/LYZNEHVYPN/c6b970a5adde24d11fcb1a7febb7c786/YEDWP78SAYE9MAD74Y2ADWJ2L9YS8442KGP6LWTLHXHKF8E33JG3SP4EN8VDCQYTM3UC9AMEPJZDSZCP6CM522/0b/af/d6/a3/3b/4aca7d4320bde4b1d013f216fc659fa0/m220802a_jp_coa.pdf
2.6.79.,115,14666,MCC112,https://drive.base.vn/thanhphong1110-drive/folder/14666,17,11,9/8/2023 14:35,FALSE,
2.6.79.1.,895,14677,08 2023,https://drive.base.vn/thanhphong1110-drive/folder/14677,1,0,9/8/2023 14:38,FALSE,
2.6.79.1.1.,2603,67948,Vpharchem-COA SH22114419 EP OPV .pdf,https://drive.base.vn/thanhphong1110-drive/folder/14677,0,0,9/8/2023 14:39,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/SXN6FTTNED/8cacfacd9d652069c11b013409b6e2a8/KRHLLL3BJJRKYYGSGNPKSQUZY4X83MM7AREFAUCBZR4E2JDSRYFLJ6EADTE4E7PUJVBZPQGRLKMXKXHZVCA7JD/09/6a/b9/96/99/69eb6dcf3880448011ec9c8a80ad9914/vpharchem_coa_sh22114419_ep_opv.pdf
2.6.79.2.,896,14676,01 2023,https://drive.base.vn/thanhphong1110-drive/folder/14676,3,0,9/8/2023 14:38,FALSE,
2.6.79.2.1.,2604,67947,Vpharchem-COA SH22114419.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14676,0,0,9/8/2023 14:38,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/XKETQYLPSB/3f347187295b263da7a469c29dbed869/KXNUYBLWRY7VCAXZZYDYHL4NFY3PY426STGTWSWGPCXHXE4A9CZSGX2XSUVB5P76F75MLDGRS7MNPYL8U633YP/54/e8/35/86/f1/e6037f0f464748ed05cd9695544cb5f7/vpharchem_coa_sh22114419.pdf
2.6.79.2.2.,2605,67946,Coa B.No 4419 Ph.Eur .pdf,https://drive.base.vn/thanhphong1110-drive/folder/14676,0,0,9/8/2023 14:38,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/XKETQYLPSB/3f347187295b263da7a469c29dbed869/PFDTXXZZH8N34RYZRQBKL3AS2MDJN5ANSDDAFL4QYEVNSE2BMDYYUK9HUQBYNLBFSXNT2VVAXSNJY9X8LXNUNQ/78/d4/29/ad/0b/f34da7bc4593c54de38586a33c7187bc/coa_b.no_4419_ph.eur.pdf
2.6.79.2.3.,2606,67945,Vpharchem-COA SH22114419-page-001.jpg,https://drive.base.vn/thanhphong1110-drive/folder/14676,0,0,9/8/2023 14:38,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/XKETQYLPSB/3f347187295b263da7a469c29dbed869/RDFE7JG9EZWNYB2E53KRQU9944LXU85SRDWAL9QDZXM6KD6MLF3LT5TBY4B27BYPLT73MP5BZ3G74DMWJM8VNM/2f/3f/83/99/ed/6e170df513dc105d9c0c3573059f5218/vpharchem_coa_sh22114419_page_001.jpg
2.6.79.3.,897,14675,12 2022,https://drive.base.vn/thanhphong1110-drive/folder/14675,1,0,9/8/2023 14:38,FALSE,
2.6.79.3.1.,2607,67944,VPHARCHEM_ COA MCC 112- LOT 22050768_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14675,0,0,9/8/2023 14:38,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/ZSNTKHSWHR/a098a07617ec923afb30e8eafbabd3b0/ZUJV8LWNMYS8RH5J6U9RMFMGYU94S4S4QJ87X9WBYRMQEJEYPTWHAFWMRSZXPU6T6Y3Y23Y6GHEXCLGEZPCV4V/a0/f7/38/f7/12/590042865e6b748bd01feab290b8bf3f/vpharchem_coa_mcc_112_lot_22050768_sigachi_india.pdf
2.6.79.4.,898,14674,06 2022,https://drive.base.vn/thanhphong1110-drive/folder/14674,1,0,9/8/2023 14:38,FALSE,
2.6.79.4.1.,2608,67943,VPHARCHEM_ COA MCC 112- LOT 22050765_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14674,0,0,9/8/2023 14:38,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YZJKVZSLB4/ee85791723ab43eb0a3ac430b1d66783/YVJVQ2TNTDQF5DUJENF27Q7NEFNULLRBRDZHYFE656M78EM72GY8GB6ZL9SN22743HAWAMCCU8PVMD7MN6YC8N/44/73/eb/aa/67/7f45a5c775c83068b6afa353d762319f/vpharchem_coa_mcc_112_lot_22050765_sigachi_india.pdf
2.6.79.5.,899,14673,05 2022,https://drive.base.vn/thanhphong1110-drive/folder/14673,1,0,9/8/2023 14:37,FALSE,
2.6.79.5.1.,2609,67942,VPHARCHEM_ COA HICEL 112 -XLM90- LOT 22036475_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14673,0,0,9/8/2023 14:37,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/PKTAWX5ZWV/d171d7304991ccbe3bd57abe9717121a/PJLLEWN8342FNZ5URYB4VECQMN3XWNYFW7X589XPJ2F7CJ6DYSDB3Y6ZDZYLAAMSHUD522WYG2V4P6R5PPFAUK/aa/13/a9/68/ad/afe2d0d5506791e691ca4f465f54c14d/vpharchem_coa_hicel_112_xlm90_lot_22036475_sigac.pdf
2.6.79.6.,900,14672,02 2022,https://drive.base.vn/thanhphong1110-drive/folder/14672,1,0,9/8/2023 14:37,FALSE,
2.6.79.6.1.,2610,67941,VPHARCHEM_COA MCC 112_ LOT 4627_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14672,0,0,9/8/2023 14:37,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NWJWRBQLPG/acb322f7eea09ab46e8fe4e5725d3ffc/SXQYRZZDCKYQMFZ9AVNF4EV5ZPKBE56A7M3NQT5SGT5DH9NWMGSPBSLLGWB4TGHGWBZBW3VE82RQRTPNQRXJ44/99/ca/be/bb/90/7a7e77ccb94d78463852a7d6f168ef46/vpharchem_coa_mcc_112_lot_4627_sigachi_india.pdf
2.6.79.7.,901,14671,12 2021,https://drive.base.vn/thanhphong1110-drive/folder/14671,1,0,9/8/2023 14:37,FALSE,
2.6.79.7.1.,2611,67940,VPHARCHEM_COA HICEL 112_ LOT SH 21103451_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14671,0,0,9/8/2023 14:37,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/QVLWKSDUYC/6179bf54a408448ae86efb49e5e0706c/EYGHRYR5W8WMWPCUJWMM9WBF5SFK3C64FG72F3974LXACAS9E4VTPYGLHS8EF6R2PQ7DTSFUEAB8YBK754MXWM/41/88/6d/b8/97/2b9d694c87a2d7b3c9d33a4d15d145f7/vpharchem_coa_hicel_112_lot_sh_21103451_sigachi_.pdf
2.6.79.8.,902,14670,06 2021,https://drive.base.vn/thanhphong1110-drive/folder/14670,1,0,9/8/2023 14:37,FALSE,
2.6.79.8.1.,2612,67939,Vpharchem_ COA HiCel XLM90_Lot SH21040218.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14670,0,0,9/8/2023 14:37,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/KSL8964T7N/56721e88b5f739777839b1fd232b6309/MWEXC5Q6EFDFM4UL3SJFBPEAGDZ8PQ8KJLL2VCRPLP8TA9DRYAY8Y5URLR48QQGTHQ7TU92483L4JD3A2EDCLU/e6/4d/76/45/cc/a8e641053d1c7bc0f72564e833c6cbf4/vpharchem_coa_hicel_xlm90_lot_sh21040218.pdf
2.6.79.9.,903,14669,01 2021,https://drive.base.vn/thanhphong1110-drive/folder/14669,1,0,9/8/2023 14:37,FALSE,
2.6.79.9.1.,2613,67938,Vpharchem-COA MCC 112-Batch SH20113210.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14669,0,0,9/8/2023 14:37,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/EURP8899AT/df4723b7ff2cec00114ec0a4f8f8286a/TQQSLJ367EA7ZRGXRZEG7ZFBKWPNT6ZCU2VWUTZ778U46LZDAHV9WL9CCG3TAU73SXN5PPWWLJEMD5CST49EG9/d0/39/51/4c/8e/a26ee518465fd32d6b4b05d24d5336ac/vpharchem_coa_mcc_112_batch_sh20113210.pdf
2.6.79.10.,904,14668,08 2020,https://drive.base.vn/thanhphong1110-drive/folder/14668,1,0,9/8/2023 14:36,FALSE,
2.6.79.10.1.,2614,67937,Vpharchem-COA SH20071120.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14668,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYN649VQKH/fb742da2ee6af2ca600705d10f5bd0fd/MCE7ZJR422QZ3NWPJELJLJX48CP9VFNULSZ3QB34QPJVK8EBLMSBP3V48UKC8ZWCGKYQ44YYE38XK33A3YDB54/60/61/f5/52/16/75af7f96a821b5f5af3519f24723854f/vpharchem_coa_sh20071120.pdf
2.6.79.11.,905,14667,04 2020,https://drive.base.vn/thanhphong1110-drive/folder/14667,1,0,9/8/2023 14:36,FALSE,
2.6.79.11.1.,2615,67936,Innorex COA mcc112-3898.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14667,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UZW9JXSA9K/de63a45b35215c68e8e564ecefcefcc7/SSRCHJC3T3EJ3EF4W5UXJ42CSH6QGPM9BZDKWDXWE6WHJDLK88JB85ZZEZ53MLE69US5TPQPC4ZKFP595U88GG/85/b1/8d/be/58/3bacdfe42ae004f94789e197f37f135f/innorex_coa_mcc112_3898.pdf
2.6.79.12.,906,67935,mcc 112 080.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/ZMH2FNS37D/c24948721c133ead3f7472a92e5ff820/FUQDWKQQEZYL2E3PVN9FX4U9MM2PJTBRMAALC5ULGB25M4E2KMQ9CD8JUKHNTE4PJQ99NMU8W8EPK54KTVU9NQ/8c/1a/d7/55/9d/8ab3418a5635a2b55ca873c88efe3f22/mcc_112_080.pdf
2.6.79.13.,907,67934,MCCP -112-SH553.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/ZMH2FNS37D/c24948721c133ead3f7472a92e5ff820/DYLU7KRLVDCH78EHRQ97CZSDDNU5E7WF3MECG4X3QTW7XBB6SSMAEJDFTVWCT5FM7CQMJHL5U69NNJSAZBLC9Z/79/5b/d1/12/10/be1849872f8810bd8c1cd2ea564043ee/mccp_112_sh553.pdf
2.6.79.14.,908,67933,COA_MCC112-959.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYRYXZ56AX/102d7f8aeab087ce8d6851c9aad4c1a9/TVMCN9DZYVHRE3QF8KFA95JR3Q5DMNFLD79WXLAKW3BX72EJDBE2GMADKFU6BZVARN4YZDK2A3Y8WUXY9T2A8Z/32/36/cf/14/44/6da690f3e781392ae065d8d4a702fe74/coa_mcc112_959.pdf
2.6.79.15.,909,67932,COA_MCC 112-2164.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYRYXZ56AX/102d7f8aeab087ce8d6851c9aad4c1a9/FRGR4WE3ZEF7Q6QDETPLFHK9JSYQNJLX45BF6ZG2HX3QXD7ASZN2MN88LA8BCLMFUG5BYWSS652DKNV49FG8DH/5e/41/54/b9/c8/958bbcf387baef236a560e5f9f21a163/coa_mcc_112_2164.pdf
2.6.79.16.,910,67931,COA_MCC 112-2062.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYRYXZ56AX/102d7f8aeab087ce8d6851c9aad4c1a9/TPV28EXMPPGP6PV93JJSCA6YVHWYRWDHFTHMQNMBG22PBD2BWSH7KVSJACNPW82WCYUFMLNPDZX6ZU434SUQBH/3e/f1/ec/38/52/d89da5e93c17cbdbf136d9fbfc423862/coa_mcc_112_2062.pdf
2.6.79.17.,911,67930,COA_MCC 112-959.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYRYXZ56AX/102d7f8aeab087ce8d6851c9aad4c1a9/RSR5EXY55P3W28NY4TK55TAXUGSXT67ACKM6CTQYTU8XMYC3BPZW6XD5NT3XPUZAYVEN4TDWKJZPZJBQE94FY2/e4/38/30/c5/de/333037e7dbb62ccf8e568d4781501218/coa_mcc_112_959.pdf
2.6.79.18.,912,67929,COAs_112-sh727.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NYRYXZ56AX/102d7f8aeab087ce8d6851c9aad4c1a9/WREG2H24GZVU9VXDW4P92FQXGW4UCKRL8FU2JPSRX3YG79K8RFU3B5BERLCGVLGPXEA8F8DNJJAVBTZL5UAQ6D/d7/1a/25/c2/60/5c087f2b8cfeb44d7295d3afd66a24c0/coas_112_sh727.pdf
2.6.79.19.,913,67928,COA_MCC 112-227.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UTCG7AQR3Z/c8ac0e003b85f918f3bdad0638188f7f/HUZ44ZSU8DQQTUV7ZJ85LDZB3UZQVRZXFT3SJHLTDBTYX2BJGGPQMNSP8T4JEM6KBX3RN4YNRGKDZKPBY2TTNB/13/2c/33/67/59/3d4f7d60c691cafea5502a28f24af94c/coa_mcc_112_227.pdf
2.6.79.20.,914,67927,COA_MCC 112-164.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UTCG7AQR3Z/c8ac0e003b85f918f3bdad0638188f7f/CRFBTTLCVDC2TD7XEC5XGPQL9SXDDCZMM38VXP2UCJT4CHRXELXHSVAXZ7VT9ZM498NUHJ7WTME5MAHWUSBMS2/75/71/86/bf/c6/3f12f4561bf637d42f2435efb12027ce/coa_mcc_112_164.pdf
2.6.79.21.,915,67926,COA_MCC 112-062.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UTCG7AQR3Z/c8ac0e003b85f918f3bdad0638188f7f/VVMPAFW2CK3L5LQTRTJM5TXFTGCBYAE8EPLMF5MZAVXTAZZHAWTT4PRBASKJ5XUAT4EC5MPYMPT6AL5KQKFGPH/9b/28/98/c0/3f/5d013407703da60218685e2b3f39c4ef/coa_mcc_112_062.pdf
2.6.79.22.,916,67925,COA_MCC 101-2040.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UTCG7AQR3Z/c8ac0e003b85f918f3bdad0638188f7f/EZCPZG8RM8ZT42UW7WVMBHE4AQWAM4FK7JKB3A55NGXH9PDWMKWZQ8DK6GUASPLTYVJGC2ZFU7RUP2777J4LQT/82/24/2d/e7/c3/9d454d257212d8e211a0e9e97a4a9ac3/coa_mcc_101_2040.pdf
2.6.79.23.,917,67924,COA_MCC 112-228.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/UTCG7AQR3Z/c8ac0e003b85f918f3bdad0638188f7f/KTVGF49JLZLY44YPS64SPGG34YNU59H42YYFBT54BLXMFKVBZH8NWQ2HUK4P5RZFHHMKU5NG5AGJWZ8SQMAC2G/38/a5/d2/4c/52/b60abefb69a3c77c3bc01058a8dd9e45/coa_mcc_112_228.pdf
2.6.79.24.,918,67923,COA 032.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YMF5ZU83R9/63562580088f445843b13180c11a643f/VJZB63WEM37FQYQSPP6AE24JCHKEME7VJE8G9AVBVXEZ2LARSW45TRKS6272RX3PQPVYBARP5STECQYWMHR39R/eb/57/79/b0/7c/94ac9dc5d9aece5333310f954b2855e2/coa_032.pdf
2.6.79.25.,919,67922,351.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YMF5ZU83R9/63562580088f445843b13180c11a643f/SYLHUT62VRZ8QMQRAF4FMRR58CK3GPBUFJRY42DNEBFAS9ZJWAPVFMZ7XQZJ66RQ99X9G4N2DVC6AGGR6HSVU6/8b/cd/87/70/a4/3c0ed2a91c46b2eb3010d696252d9dd9/351.pdf
2.6.79.26.,920,67921,336.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YMF5ZU83R9/63562580088f445843b13180c11a643f/PML62GBAUWXAYBZG97WVK862PWMREQSEVX69FZNJC2UD6EK4AZ7YPXR8X69W6FSL4V55QSSTYSKPKK8EV6UBUU/0e/4f/bc/7e/0b/e97f34f4da8af01429c02bdae6bc6a0e/336.pdf
2.6.79.27.,921,67920,330.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YMF5ZU83R9/63562580088f445843b13180c11a643f/KZZB7ZK5UZXL6MPUHDTJW2RFKZGS5848QQSS755UASPE3TSUMP25ZTADJFQ6EUKW7ET8ZLNZEQ3S4CZCFYSKXA/75/66/48/cd/a1/543da7de0e9ff68ceb17b8a0b5999f12/330.pdf
2.6.79.28.,922,67919,COA_MCC 101-039.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14666,0,0,9/8/2023 14:36,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/YMF5ZU83R9/63562580088f445843b13180c11a643f/KRX568DRUSFXYKFEZBJYP6EFZLTWF4WNDDJ9MQRD5NVK5ZP9WUAV2LNZDVWFYMKB9SSS3L23ZWDMANUL93YKLC/5e/81/3b/92/b3/325dafd62926ef9b0591772c19fc9c94/coa_mcc_101_039.pdf
2.6.80.,116,14654,MCC102,https://drive.base.vn/thanhphong1110-drive/folder/14654,9,11,9/8/2023 14:32,FALSE,
2.6.80.1.,923,14665,07 2023,https://drive.base.vn/thanhphong1110-drive/folder/14665,2,0,9/8/2023 14:35,FALSE,
2.6.80.1.1.,2616,67918,COA 5180 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/14665,0,0,9/8/2023 14:35,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/QQSJJ9HBTY/8ce5afcca0dc22a7af85c63f2a8ebdbf/HWJBXUGTKTJPANWP99TG43R3J8LWT93NHQ7RN6J8Y6HKSX95ZZU76TMVLUUQ53JPVVUSPQ3SSX4LZBM574P4XM/21/64/f0/1f/2d/b4698b4efe85092f146c2efd7d76b1b9/coa_5180_.pdf
2.6.80.1.2.,2617,67917,VPHARCHEM_ COA 102 EP_ 5180_ SIGACHI.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14665,0,0,9/8/2023 14:35,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/QQSJJ9HBTY/8ce5afcca0dc22a7af85c63f2a8ebdbf/JWF6YLQLVNQS8ZNLNLC2LQ66E23YQAB9Z3Y3Z9WFAQQWLTQ7FH2AZ7DTXEFZY7HA9FTWNTF3ZY7TFDKZW7NRBH/e4/4d/0f/fa/9f/9848fcf2cc34ff01b9b562a864ba32df/vpharchem_coa_102_ep_5180_sigachi.pdf
2.6.80.2.,924,14664,07 2022,https://drive.base.vn/thanhphong1110-drive/folder/14664,2,0,9/8/2023 14:34,FALSE,
2.6.80.2.1.,2618,67916,Batch No 0880 EP102.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14664,0,0,9/8/2023 14:34,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NEHKD4G5YS/11488a41164503705feece5b884a3446/LPMXDBWM65X8EBFJL64H3PEZBLAL58QWRH5U25AZQWC2Q7DUQNJ9RNEUXCGYPP5VR75P3PQQFAR9XK62VYH8SD/c9/4b/b2/84/f3/e3d1ba8774c4da38f313c9a56c49fdd4/batch_no_0880_ep102.pdf
2.6.80.2.2.,2619,67915,VPHARCHEM_COA MCC 102_LOT 22050880_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14664,0,0,9/8/2023 14:34,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/NEHKD4G5YS/11488a41164503705feece5b884a3446/TNPD8A29UMXCQH2AN3QBSHACM3PLJY9MGSGTM2SCSR4RT49HKKRZBSB9A8WQSGRA75Y7QAM9RJF8SPG9KLHVAG/06/56/b8/39/b3/cfc262a0dc87bc84615be1a44ae6d01f/vpharchem_coa_mcc_102_lot_22050880_sigachi_india.pdf
2.6.80.3.,925,14663,05 2022,https://drive.base.vn/thanhphong1110-drive/folder/14663,1,0,9/8/2023 14:34,FALSE,
2.6.80.3.1.,2620,67914,VPHARCHEM_ COA MCC 102_LOT 22036496_SIGACHI INDIA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/14663,0,0,9/8/2023 14:34,TRUE,https://data-gcdn.basecdn.net/202308/sys5573/drive/09/14/RLUBE6BM6M/3938aa12282c082a4be27cd61d391a33/RZV52KMCW4RMDWN87ZZLNWFMM78M84K27HWR56BV6JNP8ZL2KMJJAN9J497PFJ63JH6SNKCKXVP6T35WHCB4Y3/d0/43/08/57/7f/e1398e74685587b71d3f58179faed74b/vpharchem_coa_mcc_102_lot_22036496_sigachi_india.pdf
2.6.80.4.,926,14662,02 2022,https://drive.base.vn/thanhphong1110-drive/folder/14662,1,0,9/8/2023 14:34,FALSE,
